날짜,종가,시가,고가,저가,거래량,변동 %
2000- 04- 05,88.01279625940123,88.01279625940123,88.01279625940123,88.01279625940123,0,0.00%
2000- 04- 06,94.26536095453025,94.26536095453025,94.26536095453025,94.26536095453025,0,0.00%
2000- 04- 07,105.65814570819971,105.65814570819971,105.65814570819971,105.65814570819971,0,0.00%
2000- 04- 10,86.33444262522454,86.33444262522454,86.33444262522454,86.33444262522454,0,0.00%
2000- 04- 11,80.1751220646652,80.1751220646652,80.1751220646652,80.1751220646652,0,0.00%
2000- 04- 12,66.94857556309384,66.94857556309384,66.94857556309384,66.94857556309384,0,0.00%
2000- 04- 13,57.44586824203257,57.44586824203257,57.44586824203257,57.44586824203257,0,0.00%
2000- 04- 14,42.51217238781311,42.51217238781311,42.51217238781311,42.51217238781311,0,0.00%
2000- 04- 17,57.19481392625405,57.19481392625405,57.19481392625405,57.19481392625405,0,0.00%
2000- 04- 18,61.73398310681542,61.73398310681542,61.73398310681542,61.73398310681542,0,0.00%
2000- 04- 19,56.07093343883193,56.07093343883193,56.07093343883193,56.07093343883193,0,0.00%
2000- 04- 20,52.41372149097977,52.41372149097977,52.41372149097977,52.41372149097977,0,0.00%
2000- 04- 24,47.923186162871865,47.923186162871865,47.923186162871865,47.923186162871865,0,0.00%
2000- 04- 25,57.620303135373305,57.620303135373305,57.620303135373305,57.620303135373305,0,0.00%
2000- 04- 26,51.707903346690905,51.707903346690905,51.707903346690905,51.707903346690905,0,0.00%
2000- 04- 27,58.57494121784508,58.57494121784508,58.57494121784508,58.57494121784508,0,0.00%
2000- 04- 28,65.32763483765171,65.32763483765171,65.32763483765171,65.32763483765171,0,0.00%
2000- 05- 01,67.13555687058853,67.13555687058853,67.13555687058853,67.13555687058853,0,0.00%
2000- 05- 02,55.5607040838018,55.5607040838018,55.5607040838018,55.5607040838018,0,0.00%
2000- 05- 03,53.70269369196806,53.70269369196806,53.70269369196806,53.70269369196806,0,0.00%
2000- 05- 04,54.0477566544799,54.0477566544799,54.0477566544799,54.0477566544799,0,0.00%
2000- 05- 05,57.896151475884366,57.896151475884366,57.896151475884366,57.896151475884366,0,0.00%
